,Unnamed: 0,producto,subtipo,tipo_comercial,mercado,month,semana,precio_max,precio_min,year,date_semana
317,39,01 Cítricos,Clementinas,Clementina Hernandina,Lonja de Valencia,12,50,0.25,0.42,2019,2019-50
318,42,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,12,50,0.3,0.4,2019,2019-50
319,43,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,12,50,0.28,0.36,2019,2019-50
475,33,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,12,49,0.3,0.35,2019,2019-49
476,34,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,12,49,0.33,0.39,2019,2019-49
477,35,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,12,49,0.28,0.38,2019,2019-49
478,36,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,12,49,0.28,0.42,2019,2019-49
479,39,01 Cítricos,Clementinas,Clementina Hernandina,Castellón,12,49,0.45,0.48,2019,2019-49
480,40,01 Cítricos,Clementinas,Clementina Hernandina,Lonja de Valencia,12,49,0.25,0.42,2019,2019-49
481,43,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,12,49,0.3,0.35,2019,2019-49
482,44,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,12,49,0.28,0.42,2019,2019-49
632,32,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,11,48,0.3,0.4,2019,2019-48
633,33,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,11,48,0.33,0.36,2019,2019-48
634,34,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,11,48,0.25,0.42,2019,2019-48
635,35,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,11,48,0.28,0.42,2019,2019-48
636,38,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,11,48,0.3,0.4,2019,2019-48
637,39,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,11,48,0.28,0.42,2019,2019-48
791,33,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,11,47,0.3,0.35,2019,2019-47
792,34,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,11,47,0.3,0.42,2019,2019-47
793,35,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,11,47,0.25,0.42,2019,2019-47
794,36,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,11,47,0.28,0.42,2019,2019-47
795,39,01 Cítricos,Clementinas,Clementina Hernandina,Castellón,11,47,0.48,0.0,2019,2019-47
796,40,01 Cítricos,Clementinas,Clementina Hernandina,Lonja de Valencia,11,47,0.25,0.42,2019,2019-47
797,43,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,11,47,0.3,0.35,2019,2019-47
798,44,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,11,47,0.28,0.42,2019,2019-47
949,34,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,11,45,0.24,0.4,2019,2019-45
950,35,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,11,45,0.26,0.38,2019,2019-45
951,36,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,11,45,0.21,0.34,2019,2019-45
952,37,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,11,45,0.23,0.38,2019,2019-45
953,40,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,11,45,0.3,0.4,2019,2019-45
954,41,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,11,45,0.23,0.38,2019,2019-45
955,44,01 Cítricos,Clementinas,Clementina Oronules,Alicante,11,45,0.4,0.45,2019,2019-45
1093,35,01 Cítricos,Clementinas,Clementina Arrufatina,Castellón,10,44,0.26,0.3,2019,2019-44
1094,38,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,10,44,0.26,0.31,2019,2019-44
1095,39,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,10,44,0.24,0.38,2019,2019-44
1096,40,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,10,44,0.19,0.34,2019,2019-44
1097,41,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,10,44,0.23,0.35,2019,2019-44
1098,44,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,10,44,0.26,0.35,2019,2019-44
1099,45,01 Cítricos,Clementinas,Clementina Orogrande,Castellón,10,44,0.24,0.0,2019,2019-44
1100,46,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,10,44,0.23,0.35,2019,2019-44
1101,49,01 Cítricos,Clementinas,Clementina Oronules,Alicante,10,44,0.4,0.6,2019,2019-44
1102,50,01 Cítricos,Clementinas,Clementina Oronules,Castellón,10,44,0.38,0.53,2019,2019-44
1103,51,01 Cítricos,Clementinas,Clementina Oronules,Valencia,10,44,0.34,0.49,2019,2019-44
1236,35,01 Cítricos,Clementinas,Clementina Arrufatina,Castellón,10,43,0.26,0.34,2019,2019-43
1237,36,01 Cítricos,Clementinas,Clementina Arrufatina,Lonja de Valencia,10,43,0.25,0.31,2019,2019-43
1238,39,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,10,43,0.24,0.28,2019,2019-43
1239,40,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,10,43,0.24,0.26,2019,2019-43
1240,41,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,10,43,0.19,0.34,2019,2019-43
1241,42,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,10,43,0.19,0.3,2019,2019-43
1242,46,01 Cítricos,Clementinas,Clementina Marisol,Castellón,10,43,0.21,0.24,2019,2019-43
1243,49,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,10,43,0.24,0.35,2019,2019-43
1244,50,01 Cítricos,Clementinas,Clementina Orogrande,Castellón,10,43,0.24,0.0,2019,2019-43
1245,51,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,10,43,0.19,0.3,2019,2019-43
1246,54,01 Cítricos,Clementinas,Clementina Oronules,Alicante,10,43,0.38,0.55,2019,2019-43
1247,55,01 Cítricos,Clementinas,Clementina Oronules,Castellón,10,43,0.38,0.53,2019,2019-43
1248,56,01 Cítricos,Clementinas,Clementina Oronules,Valencia,10,43,0.34,0.49,2019,2019-43
1381,39,01 Cítricos,Clementinas,Clementina Arrufatina,Castellón,10,42,0.26,0.32,2019,2019-42
1382,40,01 Cítricos,Clementinas,Clementina Arrufatina,Lonja de Valencia,10,42,0.25,0.31,2019,2019-42
1383,43,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Alicante,10,42,0.5,0.6,2019,2019-42
1384,44,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Castellón,10,42,0.51,0.55,2019,2019-42
1385,47,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,10,42,0.24,0.26,2019,2019-42
1386,48,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,10,42,0.24,0.28,2019,2019-42
1387,49,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,10,42,0.21,0.34,2019,2019-42
1388,50,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,10,42,0.19,0.3,2019,2019-42
1389,54,01 Cítricos,Clementinas,Clementina Marisol,Castellón,10,42,0.21,0.26,2019,2019-42
1390,55,01 Cítricos,Clementinas,Clementina Marisol,Lonja de Valencia,10,42,0.21,0.3,2019,2019-42
1391,58,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,10,42,0.24,0.33,2019,2019-42
1392,59,01 Cítricos,Clementinas,Clementina Orogrande,Castellón,10,42,0.24,0.0,2019,2019-42
1393,60,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,10,42,0.19,0.3,2019,2019-42
1394,63,01 Cítricos,Clementinas,Clementina Oronules,Alicante,10,42,0.38,0.55,2019,2019-42
1395,64,01 Cítricos,Clementinas,Clementina Oronules,Castellón,10,42,0.38,0.53,2019,2019-42
1396,65,01 Cítricos,Clementinas,Clementina Oronules,Valencia,10,42,0.38,0.47,2019,2019-42
1397,66,01 Cítricos,Clementinas,Clementina Oronules,Lonja de Valencia,10,42,0.34,0.51,2019,2019-42
1522,34,01 Cítricos,Clementinas,Clementina Arrufatina,Castellón,10,41,0.33,0.38,2019,2019-41
1523,35,01 Cítricos,Clementinas,Clementina Arrufatina,Lonja de Valencia,10,41,0.25,0.33,2019,2019-41
1524,38,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Alicante,10,41,0.45,0.6,2019,2019-41
1525,39,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Lonja de Valencia,10,41,0.34,0.47,2019,2019-41
1526,42,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,10,41,0.24,0.28,2019,2019-41
1527,43,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,10,41,0.24,0.28,2019,2019-41
1528,44,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,10,41,0.21,0.34,2019,2019-41
1529,45,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,10,41,0.19,0.3,2019,2019-41
1530,48,01 Cítricos,Clementinas,Clementina Marisol,Castellón,10,41,0.24,0.27,2019,2019-41
1531,49,01 Cítricos,Clementinas,Clementina Marisol,Lonja de Valencia,10,41,0.19,0.3,2019,2019-41
1532,52,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,10,41,0.24,0.28,2019,2019-41
1533,53,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,10,41,0.19,0.3,2019,2019-41
1534,56,01 Cítricos,Clementinas,Clementina Oronules,Alicante,10,41,0.4,0.5,2019,2019-41
1535,57,01 Cítricos,Clementinas,Clementina Oronules,Castellón,10,41,0.45,0.52,2019,2019-41
1536,58,01 Cítricos,Clementinas,Clementina Oronules,Valencia,10,41,0.38,0.51,2019,2019-41
1537,59,01 Cítricos,Clementinas,Clementina Oronules,Lonja de Valencia,10,41,0.34,0.51,2019,2019-41
1664,39,01 Cítricos,Clementinas,Clementina Arrufatina,Castellón,10,40,0.28,0.33,2019,2019-40
1665,40,01 Cítricos,Clementinas,Clementina Arrufatina,Alicante,10,40,,,2019,2019-40
1666,41,01 Cítricos,Clementinas,Clementina Arrufatina,Lonja de Valencia,10,40,0.23,0.3,2019,2019-40
1667,44,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Alicante,10,40,0.45,0.6,2019,2019-40
1668,45,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Castellón,10,40,0.5,0.64,2019,2019-40
1669,46,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Valencia,10,40,0.35,0.52,2019,2019-40
1670,47,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Lonja de Valencia,10,40,0.34,0.47,2019,2019-40
1671,50,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,10,40,0.24,0.27,2019,2019-40
1672,51,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,10,40,0.26,0.35,2019,2019-40
1673,52,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,10,40,0.19,0.34,2019,2019-40
1674,53,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,10,40,0.19,0.3,2019,2019-40
1675,56,01 Cítricos,Clementinas,Clementina Marisol,Alicante,10,40,0.24,0.28,2019,2019-40
1676,57,01 Cítricos,Clementinas,Clementina Marisol,Castellón,10,40,0.21,0.27,2019,2019-40
1677,58,01 Cítricos,Clementinas,Clementina Marisol,Valencia,10,40,0.2,0.28,2019,2019-40
1678,59,01 Cítricos,Clementinas,Clementina Marisol,Lonja de Valencia,10,40,0.21,0.28,2019,2019-40
1679,62,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,10,40,0.24,0.28,2019,2019-40
1680,63,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,10,40,0.19,0.3,2019,2019-40
1681,66,01 Cítricos,Clementinas,Clementina Oronules,Alicante,10,40,0.4,0.55,2019,2019-40
1682,67,01 Cítricos,Clementinas,Clementina Oronules,Castellón,10,40,0.4,0.45,2019,2019-40
1683,68,01 Cítricos,Clementinas,Clementina Oronules,Valencia,10,40,0.35,0.51,2019,2019-40
1684,69,01 Cítricos,Clementinas,Clementina Oronules,Lonja de Valencia,10,40,0.34,0.42,2019,2019-40
1808,39,01 Cítricos,Clementinas,Clementina Arrufatina,Castellón,10,40,0.28,0.33,2019,2019-40
1809,40,01 Cítricos,Clementinas,Clementina Arrufatina,Alicante,10,40,,,2019,2019-40
1810,41,01 Cítricos,Clementinas,Clementina Arrufatina,Lonja de Valencia,10,40,0.23,0.3,2019,2019-40
1811,44,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Alicante,10,40,0.45,0.6,2019,2019-40
1812,45,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Castellón,10,40,0.5,0.64,2019,2019-40
1813,46,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Valencia,10,40,0.35,0.52,2019,2019-40
1814,47,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Lonja de Valencia,10,40,0.34,0.47,2019,2019-40
1815,50,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,10,40,0.24,0.27,2019,2019-40
1816,51,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,10,40,0.26,0.28,2019,2019-40
1817,52,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,10,40,0.19,0.34,2019,2019-40
1818,53,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,10,40,0.19,0.3,2019,2019-40
1819,56,01 Cítricos,Clementinas,Clementina Marisol,Alicante,10,40,0.24,0.28,2019,2019-40
1820,57,01 Cítricos,Clementinas,Clementina Marisol,Castellón,10,40,0.21,0.27,2019,2019-40
1821,58,01 Cítricos,Clementinas,Clementina Marisol,Valencia,10,40,0.2,0.28,2019,2019-40
1822,59,01 Cítricos,Clementinas,Clementina Marisol,Lonja de Valencia,10,40,0.21,0.28,2019,2019-40
1823,62,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,10,40,0.24,0.28,2019,2019-40
1824,63,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,10,40,0.19,0.3,2019,2019-40
1825,66,01 Cítricos,Clementinas,Clementina Oronules,Alicante,10,40,0.4,0.55,2019,2019-40
1826,67,01 Cítricos,Clementinas,Clementina Oronules,Castellón,10,40,0.4,0.45,2019,2019-40
1827,68,01 Cítricos,Clementinas,Clementina Oronules,Valencia,10,40,0.35,0.51,2019,2019-40
1828,69,01 Cítricos,Clementinas,Clementina Oronules,Lonja de Valencia,10,40,0.34,0.42,2019,2019-40
1950,39,01 Cítricos,Clementinas,Clementina Arrufatina,Alicante,9,39,0.33,0.0,2019,2019-39
1951,40,01 Cítricos,Clementinas,Clementina Arrufatina,Lonja de Valencia,9,39,0.25,0.3,2019,2019-39
1952,43,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Alicante,9,39,0.6,0.7,2019,2019-39
1953,44,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Castellón,9,39,0.4,0.59,2019,2019-39
1954,45,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Valencia,9,39,0.34,0.52,2019,2019-39
1955,46,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Lonja de Valencia,9,39,0.34,0.55,2019,2019-39
1956,49,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,9,39,0.24,0.27,2019,2019-39
1957,50,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,9,39,0.24,0.28,2019,2019-39
1958,51,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,9,39,0.19,0.3,2019,2019-39
1959,52,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,9,39,0.19,0.3,2019,2019-39
1960,55,01 Cítricos,Clementinas,Clementina Marisol,Alicante,9,39,0.24,0.28,2019,2019-39
1961,56,01 Cítricos,Clementinas,Clementina Marisol,Castellón,9,39,0.24,0.27,2019,2019-39
1962,57,01 Cítricos,Clementinas,Clementina Marisol,Valencia,9,39,0.19,0.28,2019,2019-39
1963,58,01 Cítricos,Clementinas,Clementina Marisol,Lonja de Valencia,9,39,0.21,0.28,2019,2019-39
1964,61,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,9,39,0.24,0.0,2019,2019-39
1965,62,01 Cítricos,Clementinas,Clementina Orogrande,Lonja de Valencia,9,39,0.19,0.3,2019,2019-39
1966,65,01 Cítricos,Clementinas,Clementina Oronules,Alicante,9,39,0.45,0.55,2019,2019-39
1967,66,01 Cítricos,Clementinas,Clementina Oronules,Castellón,9,39,0.41,0.43,2019,2019-39
1968,67,01 Cítricos,Clementinas,Clementina Oronules,Valencia,9,39,0.34,0.51,2019,2019-39
1969,68,01 Cítricos,Clementinas,Clementina Oronules,Lonja de Valencia,9,39,0.36,0.55,2019,2019-39
2087,45,01 Cítricos,Clementinas,Clementina Arrufatina,Castellón,9,37,0.3,0.33,2019,2019-37
2088,46,01 Cítricos,Clementinas,Clementina Arrufatina,Valencia,9,37,0.23,0.32,2019,2019-37
2089,47,01 Cítricos,Clementinas,Clementina Arrufatina,Lonja de Valencia,9,37,0.25,0.34,2019,2019-37
2090,50,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Alicante,9,37,0.45,0.0,2019,2019-37
2091,51,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Castellón,9,37,0.33,0.5,2019,2019-37
2092,52,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Valencia,9,37,0.38,0.51,2019,2019-37
2093,53,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Lonja de Valencia,9,37,0.42,0.68,2019,2019-37
2094,56,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,9,37,0.24,0.0,2019,2019-37
2095,57,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,9,37,0.24,0.27,2019,2019-37
2096,58,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,9,37,0.21,0.3,2019,2019-37
2097,59,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,9,37,0.19,0.32,2019,2019-37
2098,62,01 Cítricos,Clementinas,Clementina Marisol,Alicante,9,37,0.24,0.28,2019,2019-37
2099,63,01 Cítricos,Clementinas,Clementina Marisol,Castellón,9,37,0.24,0.27,2019,2019-37
2100,64,01 Cítricos,Clementinas,Clementina Marisol,Valencia,9,37,0.19,0.28,2019,2019-37
2101,65,01 Cítricos,Clementinas,Clementina Marisol,Lonja de Valencia,9,37,0.21,0.3,2019,2019-37
2102,68,01 Cítricos,Clementinas,Clementina Oronules,Castellón,9,37,0.33,0.43,2019,2019-37
2103,69,01 Cítricos,Clementinas,Clementina Oronules,Valencia,9,37,0.34,0.51,2019,2019-37
2104,70,01 Cítricos,Clementinas,Clementina Oronules,Lonja de Valencia,9,37,0.38,0.64,2019,2019-37
2226,44,01 Cítricos,Clementinas,Clementina Arrufatina,Alicante,9,36,0.33,0.34,2019,2019-36
2227,45,01 Cítricos,Clementinas,Clementina Arrufatina,Castellón,9,36,0.3,0.33,2019,2019-36
2228,46,01 Cítricos,Clementinas,Clementina Arrufatina,Valencia,9,36,0.28,0.32,2019,2019-36
2229,47,01 Cítricos,Clementinas,Clementina Arrufatina,Lonja de Valencia,9,36,0.25,0.34,2019,2019-36
2230,50,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Alicante,9,36,0.47,0.0,2019,2019-36
2231,51,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Castellón,9,36,0.33,0.5,2019,2019-36
2232,52,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Valencia,9,36,0.38,0.55,2019,2019-36
2233,53,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Lonja de Valencia,9,36,0.42,0.68,2019,2019-36
2234,56,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,9,36,0.24,0.28,2019,2019-36
2235,57,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,9,36,0.24,0.27,2019,2019-36
2236,58,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,9,36,0.21,0.25,2019,2019-36
2237,59,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,9,36,0.19,0.32,2019,2019-36
2238,62,01 Cítricos,Clementinas,Clementina Marisol,Alicante,9,36,0.24,0.28,2019,2019-36
2239,63,01 Cítricos,Clementinas,Clementina Marisol,Castellón,9,36,0.24,0.27,2019,2019-36
2240,64,01 Cítricos,Clementinas,Clementina Marisol,Valencia,9,36,0.21,0.3,2019,2019-36
2241,65,01 Cítricos,Clementinas,Clementina Marisol,Lonja de Valencia,9,36,0.21,0.3,2019,2019-36
2242,68,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,9,36,0.24,0.0,2019,2019-36
2243,71,01 Cítricos,Clementinas,Clementina Oronules,Castellón,9,36,0.33,0.43,2019,2019-36
2244,72,01 Cítricos,Clementinas,Clementina Oronules,Valencia,9,36,0.34,0.55,2019,2019-36
2245,73,01 Cítricos,Clementinas,Clementina Oronules,Lonja de Valencia,9,36,0.38,0.64,2019,2019-36
2365,41,01 Cítricos,Clementinas,Clementina Arrufatina,Alicante,8,35,0.28,0.31,2019,2019-35
2366,42,01 Cítricos,Clementinas,Clementina Arrufatina,Valencia,8,35,0.28,0.32,2019,2019-35
2367,43,01 Cítricos,Clementinas,Clementina Arrufatina,Lonja de Valencia,8,35,0.25,0.34,2019,2019-35
2368,46,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Alicante,8,35,0.49,0.0,2019,2019-35
2369,47,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Valencia,8,35,0.51,0.55,2019,2019-35
2370,48,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Lonja de Valencia,8,35,0.51,0.68,2019,2019-35
2371,51,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,8,35,0.24,0.26,2019,2019-35
2372,52,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,8,35,0.24,0.27,2019,2019-35
2373,53,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,8,35,0.21,0.26,2019,2019-35
2374,54,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,8,35,0.19,0.36,2019,2019-35
2375,57,01 Cítricos,Clementinas,Clementina Marisol,Alicante,8,35,0.24,0.29,2019,2019-35
2376,58,01 Cítricos,Clementinas,Clementina Marisol,Castellón,8,35,0.24,0.26,2019,2019-35
2377,59,01 Cítricos,Clementinas,Clementina Marisol,Valencia,8,35,0.21,0.28,2019,2019-35
2378,60,01 Cítricos,Clementinas,Clementina Marisol,Lonja de Valencia,8,35,0.21,0.3,2019,2019-35
2379,63,01 Cítricos,Clementinas,Clementina Orogrande,Alicante,8,35,0.24,0.0,2019,2019-35
2380,66,01 Cítricos,Clementinas,Clementina Oronules,Castellón,8,35,0.42,0.47,2019,2019-35
2381,67,01 Cítricos,Clementinas,Clementina Oronules,Valencia,8,35,0.34,0.42,2019,2019-35
2382,68,01 Cítricos,Clementinas,Clementina Oronules,Lonja de Valencia,8,35,0.42,0.64,2019,2019-35
2502,39,01 Cítricos,Clementinas,Clementina Arrufatina,Castellón,8,34,0.27,0.31,2019,2019-34
2503,40,01 Cítricos,Clementinas,Clementina Arrufatina,Valencia,8,34,0.25,0.3,2019,2019-34
2504,41,01 Cítricos,Clementinas,Clementina Arrufatina,Lonja de Valencia,8,34,0.25,0.34,2019,2019-34
2505,44,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Valencia,8,34,0.51,0.55,2019,2019-34
2506,45,01 Cítricos,Clementinas,Clementina Clemenrubí/Pri23,Lonja de Valencia,8,34,0.51,0.68,2019,2019-34
2507,48,01 Cítricos,Clementinas,Clementina Clemenules,Alicante,8,34,0.24,0.0,2019,2019-34
2508,49,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,8,34,0.24,0.31,2019,2019-34
2509,50,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,8,34,0.19,0.25,2019,2019-34
2510,51,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,8,34,0.19,0.32,2019,2019-34
2511,54,01 Cítricos,Clementinas,Clementina Marisol,Alicante,8,34,0.24,0.31,2019,2019-34
2512,55,01 Cítricos,Clementinas,Clementina Marisol,Castellón,8,34,0.26,0.28,2019,2019-34
2513,56,01 Cítricos,Clementinas,Clementina Marisol,Valencia,8,34,0.21,0.28,2019,2019-34
2514,57,01 Cítricos,Clementinas,Clementina Marisol,Lonja de Valencia,8,34,0.21,0.3,2019,2019-34
2515,60,01 Cítricos,Clementinas,Clementina Oronules,Castellón,8,34,0.47,0.52,2019,2019-34
2516,61,01 Cítricos,Clementinas,Clementina Oronules,Valencia,8,34,0.34,0.42,2019,2019-34
2517,62,01 Cítricos,Clementinas,Clementina Oronules,Lonja de Valencia,8,34,0.42,0.64,2019,2019-34
2639,36,01 Cítricos,Clementinas,Clementina Arrufatina,Castellón,8,33,0.27,0.31,2019,2019-33
2640,39,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,8,33,0.24,0.28,2019,2019-33
2641,40,01 Cítricos,Clementinas,Clementina Clemenules,Valencia,8,33,0.19,0.21,2019,2019-33
2642,43,01 Cítricos,Clementinas,Clementina Marisol,Castellón,8,33,0.24,0.25,2019,2019-33
2643,44,01 Cítricos,Clementinas,Clementina Marisol,Valencia,8,33,0.23,0.25,2019,2019-33
2644,47,01 Cítricos,Clementinas,Clementina Oronules,Castellón,8,33,0.47,0.52,2019,2019-33
2748,31,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,8,32,0.26,0.28,2019,2019-32
2749,34,01 Cítricos,Clementinas,Clementina Marisol,Castellón,8,32,0.24,0.25,2019,2019-32
2750,37,01 Cítricos,Clementinas,Clementina Oronules,Castellón,8,32,0.47,0.52,2019,2019-32
5597,31,01 Cítricos,Clementinas,Clementina Hernandina,Alicante,2,8,0.2,0.3,2019,2019-8
5598,32,01 Cítricos,Clementinas,Clementina Hernandina,Castellón,2,8,0.18,0.24,2019,2019-8
5599,33,01 Cítricos,Clementinas,Clementina Hernandina,Lonja de Valencia,2,8,0.15,0.25,2019,2019-8
5729,31,01 Cítricos,Clementinas,Clementina Hernandina,Alicante,2,7,0.2,0.3,2019,2019-7
5730,32,01 Cítricos,Clementinas,Clementina Hernandina,Castellón,2,7,0.18,0.24,2019,2019-7
5731,33,01 Cítricos,Clementinas,Clementina Hernandina,Lonja de Valencia,2,7,0.17,0.25,2019,2019-7
5859,31,01 Cítricos,Clementinas,Clementina Hernandina,Alicante,2,6,0.2,0.3,2019,2019-6
5860,32,01 Cítricos,Clementinas,Clementina Hernandina,Castellón,2,6,0.18,0.26,2019,2019-6
5861,33,01 Cítricos,Clementinas,Clementina Hernandina,Lonja de Valencia,2,6,0.17,0.25,2019,2019-6
5994,31,01 Cítricos,Clementinas,Clementina Hernandina,Alicante,1,5,0.2,0.32,2019,2019-5
5995,32,01 Cítricos,Clementinas,Clementina Hernandina,Castellón,1,5,0.21,0.27,2019,2019-5
5996,33,01 Cítricos,Clementinas,Clementina Hernandina,Lonja de Valencia,1,5,0.17,0.25,2019,2019-5
6132,31,01 Cítricos,Clementinas,Clementina Clemenules,Castellón,1,4,0.15,0.0,2019,2019-4
6133,32,01 Cítricos,Clementinas,Clementina Clemenules,Lonja de Valencia,1,4,0.11,0.15,2019,2019-4
6134,35,01 Cítricos,Clementinas,Clementina Hernandina,Alicante,1,4,0.2,0.25,2019,2019-4
6135,36,01 Cítricos,Clementinas,Clementina Hernandina,Castellón,1,4,0.19,0.21,2019,2019-4
6136,37,01 Cítricos,Clementinas,Clementina Hernandina,Valencia,1,4,0.17,0.25,2019,2019-4
