,Unnamed: 0,producto,subtipo,tipo_comercial,mercado,month,semana,precio_max,precio_min,year,date_semana
4633,100,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,10,41,0.5,0.55,2018,2018-41
4765,76,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,40,0.32,0.41,2018,2018-40
4766,78,02 Frutales,Ciruela,Otras Ciruelas,Alicante,10,40,1.75,0.0,2018,2018-40
4767,80,02 Frutales,Granada,Granada Mollar,Alicante,10,40,0.49,0.58,2018,2018-40
4768,83,02 Frutales,Granada,Granada Valenciana,Alicante,10,40,0.4,0.44,2018,2018-40
4769,85,02 Frutales,Manzana,Manzana Gala,Alicante,10,40,0.5,0.0,2018,2018-40
4770,88,02 Frutales,Manzana,Manzana Starking,Alicante,10,40,0.85,0.0,2018,2018-40
4771,90,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,10,40,0.6,0.7,2018,2018-40
4772,93,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,10,40,0.5,0.55,2018,2018-40
4773,96,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,10,40,0.5,0.55,2018,2018-40
4909,80,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,39,0.32,0.38,2018,2018-39
4910,82,02 Frutales,Ciruela,Otras Ciruelas,Alicante,9,39,1.4,1.55,2018,2018-39
4911,84,02 Frutales,Granada,Granada Valenciana,Alicante,9,39,0.4,0.53,2018,2018-39
4912,86,02 Frutales,Manzana,Manzana Gala,Alicante,9,39,0.6,0.0,2018,2018-39
4913,89,02 Frutales,Manzana,Manzana Starking,Alicante,9,39,0.85,0.0,2018,2018-39
4914,91,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,39,0.6,0.63,2018,2018-39
4915,94,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,9,39,0.5,0.55,2018,2018-39
4916,97,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,39,0.5,0.55,2018,2018-39
5044,81,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,38,0.32,0.41,2018,2018-38
5045,83,02 Frutales,Ciruela,Otras Ciruelas,Alicante,9,38,0.55,1.3,2018,2018-38
5046,85,02 Frutales,Granada,Granada Valenciana,Alicante,9,38,0.44,0.53,2018,2018-38
5047,87,02 Frutales,Manzana,Manzana Gala,Alicante,9,38,0.6,0.0,2018,2018-38
5048,90,02 Frutales,Manzana,Manzana Golden,Alicante,9,38,0.7,0.8,2018,2018-38
5049,93,02 Frutales,Manzana,Manzana Starking,Alicante,9,38,0.85,0.0,2018,2018-38
5050,95,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,38,0.55,0.6,2018,2018-38
5051,98,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,9,38,0.5,0.6,2018,2018-38
5052,101,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,9,38,0.5,0.0,2018,2018-38
5053,104,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,38,0.5,0.52,2018,2018-38
5182,70,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,37,0.32,0.41,2018,2018-37
5183,72,02 Frutales,Ciruela,Otras Ciruelas,Alicante,9,37,0.8,1.1,2018,2018-37
5184,74,02 Frutales,Granada,Granada Valenciana,Alicante,9,37,0.54,0.65,2018,2018-37
5185,76,02 Frutales,Manzana,Manzana Gala,Alicante,9,37,0.7,0.0,2018,2018-37
5186,79,02 Frutales,Manzana,Manzana Golden,Alicante,9,37,0.7,0.8,2018,2018-37
5187,81,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,37,0.5,0.7,2018,2018-37
5188,84,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,9,37,0.5,0.64,2018,2018-37
5189,87,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,9,37,0.5,0.0,2018,2018-37
5190,90,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,37,0.5,0.52,2018,2018-37
5325,68,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,36,0.32,0.41,2018,2018-36
5326,70,02 Frutales,Ciruela,Otras Ciruelas,Alicante,9,36,0.8,1.1,2018,2018-36
5327,72,02 Frutales,Manzana,Manzana Gala,Alicante,9,36,0.7,0.0,2018,2018-36
5328,75,02 Frutales,Manzana,Manzana Golden,Alicante,9,36,0.8,0.9,2018,2018-36
5329,77,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,36,0.55,0.6,2018,2018-36
5330,80,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,9,36,0.5,0.6,2018,2018-36
5331,83,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,9,36,0.5,0.0,2018,2018-36
5332,86,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,36,0.5,0.6,2018,2018-36
5467,66,02 Frutales,Caqui,Caqui R. Brillante,Valencia,8,35,0.32,0.41,2018,2018-35
5468,68,02 Frutales,Ciruela,Ciruela President,Alicante,8,35,0.65,0.0,2018,2018-35
5469,70,02 Frutales,Ciruela,Otras ciruelas,Alicante,8,35,0.8,1.0,2018,2018-35
5470,72,02 Frutales,Manzana,Manzana Gala,Alicante,8,35,0.7,0.0,2018,2018-35
5471,74,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,8,35,0.55,0.6,2018,2018-35
5472,77,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,8,35,0.55,0.6,2018,2018-35
5473,80,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,8,35,0.5,0.0,2018,2018-35
5474,83,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,8,35,0.55,0.65,2018,2018-35
5602,62,02 Frutales,Caqui,Caqui R. Brillante,Valencia,8,34,0.31,0.41,2018,2018-34
5603,64,02 Frutales,Cereza,Cereza Picota,Alicante,8,34,1.74,1.91,2018,2018-34
5604,66,02 Frutales,Ciruela,Otras ciruelas,Alicante,8,34,0.55,1.0,2018,2018-34
5605,68,02 Frutales,Higo,Higo Negro,Alicante,8,34,0.9,1.08,2018,2018-34
5606,70,02 Frutales,Manzana,Royal Gala,Alicante,8,34,0.7,0.0,2018,2018-34
5607,72,02 Frutales,Melocotón,Melocoton Carne Amarilla,Castellón,8,34,0.77,0.85,2018,2018-34
5608,74,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,8,34,0.5,0.0,2018,2018-34
5609,77,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,8,34,0.55,0.65,2018,2018-34
5715,41,02 Frutales,Caqui,Caqui R. Brillante,Valencia,8,33,0.32,0.41,2018,2018-33
5716,43,02 Frutales,Cereza,Cereza Picota,Alicante,8,33,1.56,1.73,2018,2018-33
5717,45,02 Frutales,Higo,Higo Negro,Alicante,8,33,0.9,1.08,2018,2018-33
5718,47,02 Frutales,Manzana,Royal Gala,Alicante,8,33,0.8,0.0,2018,2018-33
5719,50,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,8,33,0.5,0.6,2018,2018-33
5720,53,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,8,33,0.6,0.0,2018,2018-33
5721,56,02 Frutales,Uva De Mesa,Uva De Mesa Victoria,Alicante,8,33,0.6,0.0,2018,2018-33
5826,33,02 Frutales,Caqui,Caqui R. Brillante,Valencia,8,32,0.32,0.36,2018,2018-32
5827,35,02 Frutales,Cereza,Cereza Picota,Alicante,8,32,1.68,1.81,2018,2018-32
5828,37,02 Frutales,Higo,Higo Negro,Alicante,8,32,1.05,1.33,2018,2018-32
5829,39,02 Frutales,Melocotón,Melocoton Carne Amarilla,Castellón,8,32,0.85,0.0,2018,2018-32
5830,41,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,8,32,0.5,0.6,2018,2018-32
5831,44,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,8,32,0.6,0.65,2018,2018-32
5832,47,02 Frutales,Uva De Mesa,Uva De Mesa Victoria,Alicante,8,32,0.55,0.6,2018,2018-32
5939,34,02 Frutales,Caqui,Caqui R. Brillante,Valencia,7,31,0.31,0.32,2018,2018-31
5940,36,02 Frutales,Cereza,Cereza Picota,Alicante,7,31,1.55,1.68,2018,2018-31
5941,39,02 Frutales,Higo,Higo Negro,Alicante,7,31,1.23,1.33,2018,2018-31
5942,41,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,7,31,0.6,0.0,2018,2018-31
5943,44,02 Frutales,Uva De Mesa,Uva De Mesa Victoria,Alicante,7,31,0.6,0.0,2018,2018-31
6050,34,02 Frutales,Caqui,Caqui R. Brillante,Valencia,7,30,0.31,0.32,2018,2018-30
6051,37,02 Frutales,Cereza,Cereza Picota,Alicante,7,30,1.55,1.68,2018,2018-30
6052,40,02 Frutales,Cereza,Cereza Starking,Alicante,7,30,1.58,1.71,2018,2018-30
6053,43,02 Frutales,Higo,Higo Negro,Alicante,7,30,1.0,1.8,2018,2018-30
6054,45,02 Frutales,Melocotón,Melocoton Carne Amarilla,Castellón,7,30,1.02,1.05,2018,2018-30
6165,34,02 Frutales,Caqui,Caqui R. Brillante,Valencia,7,29,0.31,0.32,2018,2018-29
6166,36,02 Frutales,Cereza,Cereza Picota,Alicante,7,29,1.55,1.68,2018,2018-29
6167,39,02 Frutales,Cereza,Cereza Starking,Alicante,7,29,1.58,1.71,2018,2018-29
6168,41,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,7,29,0.55,0.0,2018,2018-29
6169,43,02 Frutales,Melocotón,Melocotón Carne Amarilla,Alicante,7,29,0.5,0.6,2018,2018-29
6170,45,02 Frutales,Pera,Pera Ercolini,Alicante,7,29,1.0,0.0,2018,2018-29
6283,34,02 Frutales,Caqui,Caqui R. Brillante,Valencia,7,28,0.23,0.36,2018,2018-28
6284,36,02 Frutales,Cereza,Cereza Picota,Alicante,7,28,2.04,2.21,2018,2018-28
6285,39,02 Frutales,Cereza,Cereza Starking,Alicante,7,28,1.51,1.68,2018,2018-28
6286,41,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,7,28,0.63,0.0,2018,2018-28
6287,43,02 Frutales,Melocotón,Melocoton Carne Amarilla,Castellón,7,28,1.06,0.0,2018,2018-28
6288,44,02 Frutales,Melocotón,Melocoton Carne Amarilla,Alicante,7,28,0.7,0.8,2018,2018-28
6289,46,02 Frutales,Pera,Pera Ercolini,Alicante,7,28,1.0,0.0,2018,2018-28
6398,34,02 Frutales,Albaricoque,Otros Albaricoques (Pepito Rubio),Alicante,7,27,0.65,0.7,2018,2018-27
6399,36,02 Frutales,Cereza,Cereza Picota,Alicante,7,27,2.04,2.21,2018,2018-27
6400,39,02 Frutales,Cereza,Cereza Starking,Alicante,7,27,1.51,1.68,2018,2018-27
6401,41,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,7,27,0.63,0.0,2018,2018-27
6402,43,02 Frutales,Nectarina,Nectarina Amarilla,Alicante,7,27,0.7,0.8,2018,2018-27
6520,31,02 Frutales,Albaricoque,Albaricoque Mitjer,Alicante,6,26,0.75,0.8,2018,2018-26
6521,34,02 Frutales,Albaricoque,Otros Albaricoques (Pepito Rubio),Alicante,6,26,0.65,0.7,2018,2018-26
6522,36,02 Frutales,Cereza,Cereza Picota,Alicante,6,26,1.83,2.0,2018,2018-26
6523,39,02 Frutales,Cereza,Cereza Starking,Alicante,6,26,1.03,1.52,2018,2018-26
6524,41,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,6,26,0.31,0.68,2018,2018-26
6525,43,02 Frutales,Higo,Higo Breva,Alicante,6,26,1.83,2.4,2018,2018-26
6526,45,02 Frutales,Melocotón,Melocotón Paraguayo,Alicante,6,26,0.5,0.6,2018,2018-26
6527,46,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,6,26,0.4,0.0,2018,2018-26
6528,48,02 Frutales,Nectarina,Nectarina Amarilla,Alicante,6,26,0.7,0.8,2018,2018-26
6643,36,02 Frutales,Albaricoque,Albaricoque Galta Roja,Valencia,6,25,0.58,0.0,2018,2018-25
6644,39,02 Frutales,Albaricoque,Albaricoque Mirlo Rojo,Alicante,6,25,0.35,0.4,2018,2018-25
6645,42,02 Frutales,Albaricoque,Albaricoque Mitjer,Alicante,6,25,0.75,0.0,2018,2018-25
6646,44,02 Frutales,Cereza,Cereza Picota,Alicante,6,25,1.91,2.05,2018,2018-25
6647,47,02 Frutales,Cereza,Cereza Starking,Alicante,6,25,1.28,1.88,2018,2018-25
6648,48,02 Frutales,Cereza,Cereza Starking,Castellón,6,25,1.38,0.0,2018,2018-25
6649,50,02 Frutales,Ciruela,Ciruela Tipo Black,Valencia,6,25,0.67,0.0,2018,2018-25
6650,52,02 Frutales,Higo,Higo Breva,Alicante,6,25,1.91,2.18,2018,2018-25
6651,54,02 Frutales,Melocotón,Melocotón Paraguayo,Alicante,6,25,0.5,0.0,2018,2018-25
6652,55,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,6,25,0.48,0.0,2018,2018-25
6653,57,02 Frutales,Nectarina,Nectarina Amarilla,Alicante,6,25,0.8,0.85,2018,2018-25
6770,36,02 Frutales,Albaricoque,Albaricoque Galta Roja,Valencia,6,24,0.58,0.0,2018,2018-24
6771,39,02 Frutales,Albaricoque,Albaricoque Mirlo Rojo,Alicante,6,24,0.5,0.6,2018,2018-24
6772,42,02 Frutales,Albaricoque,Albaricoque Mitjer,Alicante,6,24,0.6,0.7,2018,2018-24
6773,45,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,6,24,0.69,0.0,2018,2018-24
6774,47,02 Frutales,Cereza,Cereza Burlat,Alicante,6,24,0.87,1.05,2018,2018-24
6775,50,02 Frutales,Cereza,Cereza Starking,Alicante,6,24,1.23,1.78,2018,2018-24
6776,51,02 Frutales,Cereza,Cereza Starking,Castellón,6,24,1.29,0.0,2018,2018-24
6777,53,02 Frutales,Ciruela,Ciruela Red Beauty,Valencia,6,24,0.67,0.0,2018,2018-24
6778,55,02 Frutales,Higo,Higo Breva,Alicante,6,24,1.91,2.5,2018,2018-24
6779,57,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,6,24,0.43,0.61,2018,2018-24
6780,60,02 Frutales,Melocotón,Melocotón Paraguayo,Alicante,6,24,0.7,0.8,2018,2018-24
6781,61,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,6,24,0.52,0.64,2018,2018-24
6782,63,02 Frutales,Nectarina,Nectarina Amarilla,Alicante,6,24,0.7,0.0,2018,2018-24
6783,64,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,6,24,0.78,0.85,2018,2018-24
6784,67,02 Frutales,Nectarina,Nectarina Blanca,Valencia,6,24,0.78,0.0,2018,2018-24
6896,30,02 Frutales,Albaricoque,Albaricoque Galta Roja,Valencia,6,23,0.58,0.0,2018,2018-23
6897,33,02 Frutales,Albaricoque,Albaricoque Mirlo Rojo,Alicante,6,23,0.5,0.6,2018,2018-23
6898,36,02 Frutales,Albaricoque,Albaricoque Mitjer,Alicante,6,23,0.6,0.7,2018,2018-23
6899,39,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,6,23,0.79,0.0,2018,2018-23
6900,41,02 Frutales,Cereza,Cereza Burlat,Alicante,6,23,0.93,1.03,2018,2018-23
6901,44,02 Frutales,Cereza,Cereza Starking,Alicante,6,23,1.46,1.66,2018,2018-23
6902,45,02 Frutales,Cereza,Cereza Starking,Castellón,6,23,1.37,0.0,2018,2018-23
6903,47,02 Frutales,Ciruela,Ciruela Red Beauty,Valencia,6,23,0.67,0.0,2018,2018-23
6904,49,02 Frutales,Higo,Higo Breva,Alicante,6,23,2.43,2.65,2018,2018-23
6905,51,02 Frutales,Melocotón,Melocotones Tempranos,Valencia,6,23,0.43,0.89,2018,2018-23
6906,54,02 Frutales,Melocotón,Melocotón Paraguayo,Alicante,6,23,0.7,0.8,2018,2018-23
6907,55,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,6,23,0.52,0.79,2018,2018-23
6908,57,02 Frutales,Nectarina,Nectarina Amarilla,Alicante,6,23,0.7,0.0,2018,2018-23
6909,58,02 Frutales,Nectarina,Nectarina Amarilla,Valencia,6,23,0.7,1.36,2018,2018-23
6910,61,02 Frutales,Nectarina,Nectarina Blanca,Valencia,6,23,0.7,1.3,2018,2018-23
6911,63,02 Frutales,Níspero,Níspero Algar,Alicante,6,23,1.2,0.0,2018,2018-23
39,94,02 Frutales,Granada,Granada Mollar,Alicante,12,52,0.44,0.48,2019,2019-52
40,96,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,12,52,0.2,0.3,2019,2019-52
195,96,02 Frutales,Granada,Granada Mollar,Alicante,12,51,0.44,0.48,2019,2019-51
196,98,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,12,51,0.3,0.35,2019,2019-51
355,101,02 Frutales,Caqui,Caqui R. Brillante,Valencia,12,50,0.09,0.23,2019,2019-50
356,103,02 Frutales,Granada,Granada Mollar,Alicante,12,50,0.44,0.48,2019,2019-50
517,97,02 Frutales,Caqui,Caqui R. Brillante,Valencia,12,49,0.09,0.23,2019,2019-49
518,99,02 Frutales,Granada,Granada Mollar,Alicante,12,49,0.4,0.51,2019,2019-49
519,101,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,12,49,0.4,0.5,2019,2019-49
671,95,02 Frutales,Caqui,Caqui R. Brillante,Valencia,11,48,0.1,0.25,2019,2019-48
672,97,02 Frutales,Granada,Granada Mollar,Alicante,11,48,0.4,0.51,2019,2019-48
673,99,02 Frutales,Manzana,Manzana Fuji,Alicante,11,48,0.8,0.0,2019,2019-48
674,102,02 Frutales,Manzana,Manzana Golden,Alicante,11,48,0.45,0.55,2019,2019-48
675,105,02 Frutales,Manzana,Manzana Starking,Alicante,11,48,0.75,0.0,2019,2019-48
676,107,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,11,48,0.44,0.5,2019,2019-48
832,98,02 Frutales,Caqui,Caqui R. Brillante,Valencia,11,47,0.15,0.25,2019,2019-47
833,100,02 Frutales,Granada,Granada Mollar,Alicante,11,47,0.4,0.51,2019,2019-47
834,102,02 Frutales,Manzana,Manzana Fuji,Alicante,11,47,0.8,0.0,2019,2019-47
835,105,02 Frutales,Manzana,Manzana Golden,Alicante,11,47,0.45,0.55,2019,2019-47
836,108,02 Frutales,Manzana,Manzana Starking,Alicante,11,47,0.75,0.0,2019,2019-47
837,110,02 Frutales,Uva De Mesa,Uva De Mesa Aledo,Alicante,11,47,0.5,0.6,2019,2019-47
983,91,02 Frutales,Caqui,Caqui R. Brillante,Valencia,11,45,0.16,0.25,2019,2019-45
984,93,02 Frutales,Granada,Granada Mollar,Alicante,11,45,0.45,0.56,2019,2019-45
985,95,02 Frutales,Manzana,Manzana Fuji,Alicante,11,45,0.8,0.0,2019,2019-45
986,98,02 Frutales,Manzana,Manzana Golden,Alicante,11,45,0.5,0.6,2019,2019-45
987,101,02 Frutales,Manzana,Manzana Starking,Alicante,11,45,0.8,0.0,2019,2019-45
988,103,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,11,45,0.45,0.0,2019,2019-45
1128,93,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,44,0.14,0.24,2019,2019-44
1129,95,02 Frutales,Granada,Granada Mollar,Alicante,10,44,0.45,0.56,2019,2019-44
1130,97,02 Frutales,Manzana,Manzana Fuji,Alicante,10,44,0.8,0.0,2019,2019-44
1131,100,02 Frutales,Manzana,Manzana Golden,Alicante,10,44,0.5,0.6,2019,2019-44
1132,103,02 Frutales,Manzana,Manzana Starking,Alicante,10,44,0.8,0.0,2019,2019-44
1133,105,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,10,44,0.4,0.5,2019,2019-44
1269,93,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,43,0.16,0.27,2019,2019-43
1270,95,02 Frutales,Granada,Granada Mollar,Alicante,10,43,0.45,0.56,2019,2019-43
1271,97,02 Frutales,Manzana,Manzana Fuji,Alicante,10,43,0.8,0.0,2019,2019-43
1272,100,02 Frutales,Manzana,Manzana Gala,Alicante,10,43,0.6,0.7,2019,2019-43
1273,103,02 Frutales,Manzana,Manzana Golden,Alicante,10,43,0.5,0.6,2019,2019-43
1274,106,02 Frutales,Manzana,Manzana Starking,Alicante,10,43,0.8,0.0,2019,2019-43
1275,108,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,10,43,0.5,0.0,2019,2019-43
1276,111,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,10,43,0.35,0.5,2019,2019-43
1411,90,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,42,0.18,0.29,2019,2019-42
1412,92,02 Frutales,Granada,Granada Mollar,Alicante,10,42,0.45,0.56,2019,2019-42
1413,94,02 Frutales,Manzana,Manzana Fuji,Alicante,10,42,0.8,0.0,2019,2019-42
1414,97,02 Frutales,Manzana,Manzana Gala,Alicante,10,42,0.6,0.7,2019,2019-42
1415,100,02 Frutales,Manzana,Manzana Golden,Alicante,10,42,0.5,0.6,2019,2019-42
1416,103,02 Frutales,Manzana,Manzana Starking,Alicante,10,42,0.8,0.0,2019,2019-42
1417,105,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,10,42,0.4,0.55,2019,2019-42
1418,108,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,10,42,0.38,0.0,2019,2019-42
1419,111,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,10,42,0.45,0.52,2019,2019-42
1551,86,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,41,0.18,0.29,2019,2019-41
1552,88,02 Frutales,Granada,Granada Mollar,Alicante,10,41,0.45,0.56,2019,2019-41
1553,90,02 Frutales,Manzana,Manzana Gala,Alicante,10,41,0.6,0.7,2019,2019-41
1554,93,02 Frutales,Manzana,Manzana Golden,Alicante,10,41,0.5,0.6,2019,2019-41
1555,96,02 Frutales,Manzana,Manzana Starking,Alicante,10,41,0.8,0.0,2019,2019-41
1556,98,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,10,41,0.5,0.55,2019,2019-41
1557,101,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,10,41,0.4,0.52,2019,2019-41
1558,104,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,10,41,0.48,0.52,2019,2019-41
1695,88,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,40,0.18,0.29,2019,2019-40
1696,90,02 Frutales,Granada,Granada Valenciana,Alicante,10,40,0.43,0.55,2019,2019-40
1697,92,02 Frutales,Manzana,Manzana Gala,Alicante,10,40,0.6,0.7,2019,2019-40
1698,95,02 Frutales,Manzana,Manzana Golden,Alicante,10,40,0.5,0.6,2019,2019-40
1699,98,02 Frutales,Manzana,Manzana Starking,Alicante,10,40,0.95,1.0,2019,2019-40
1700,100,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,10,40,0.5,0.0,2019,2019-40
1701,103,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,10,40,0.4,0.0,2019,2019-40
1839,88,02 Frutales,Caqui,Caqui R. Brillante,Valencia,10,40,0.18,0.29,2019,2019-40
1840,90,02 Frutales,Granada,Granada Valenciana,Alicante,10,40,0.43,0.55,2019,2019-40
1841,92,02 Frutales,Manzana,Manzana Gala,Alicante,10,40,0.6,0.7,2019,2019-40
1842,95,02 Frutales,Manzana,Manzana Golden,Alicante,10,40,0.5,0.6,2019,2019-40
1843,98,02 Frutales,Manzana,Manzana Starking,Alicante,10,40,0.95,1.0,2019,2019-40
1844,100,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,10,40,0.5,0.0,2019,2019-40
1845,103,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,10,40,0.4,0.0,2019,2019-40
1979,86,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,39,0.18,0.29,2019,2019-39
1980,88,02 Frutales,Granada,Granada Valenciana,Alicante,9,39,0.43,0.55,2019,2019-39
1981,90,02 Frutales,Manzana,Manzana Gala,Alicante,9,39,0.6,0.7,2019,2019-39
1982,93,02 Frutales,Manzana,Manzana Golden,Alicante,9,39,0.5,0.6,2019,2019-39
1983,96,02 Frutales,Manzana,Manzana Starking,Alicante,9,39,0.95,1.0,2019,2019-39
1984,98,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,39,0.5,0.6,2019,2019-39
1985,101,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,9,39,0.4,0.55,2019,2019-39
1986,104,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,39,0.45,0.5,2019,2019-39
2111,82,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,37,0.23,0.32,2019,2019-37
2112,84,02 Frutales,Manzana,Manzana Gala,Alicante,9,37,0.6,0.7,2019,2019-37
2113,87,02 Frutales,Manzana,Manzana Golden,Alicante,9,37,0.5,0.6,2019,2019-37
2114,89,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,37,0.5,0.6,2019,2019-37
2115,92,02 Frutales,Uva De Mesa,Uva De Mesa Ideal,Alicante,9,37,0.5,0.55,2019,2019-37
2116,95,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,9,37,0.5,0.0,2019,2019-37
2117,98,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,37,0.5,0.6,2019,2019-37
2252,85,02 Frutales,Caqui,Caqui R. Brillante,Valencia,9,36,0.23,0.3,2019,2019-36
2253,87,02 Frutales,Manzana,Manzana Gala,Alicante,9,36,0.6,0.7,2019,2019-36
2254,90,02 Frutales,Manzana,Manzana Golden,Alicante,9,36,0.5,0.6,2019,2019-36
2255,92,02 Frutales,Uva De Mesa,Uva De Mesa D. María,Alicante,9,36,0.5,0.6,2019,2019-36
2256,95,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,9,36,0.5,0.0,2019,2019-36
2257,98,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,9,36,0.5,0.6,2019,2019-36
2389,80,02 Frutales,Caqui,Caqui R. Brillante,Valencia,8,35,0.24,0.36,2019,2019-35
2390,82,02 Frutales,Higo,Higo Negro,Alicante,8,35,0.74,0.84,2019,2019-35
2391,84,02 Frutales,Manzana,Manzana Gala,Alicante,8,35,0.6,0.7,2019,2019-35
2392,87,02 Frutales,Manzana,Manzana Golden,Alicante,8,35,0.5,0.6,2019,2019-35
2393,89,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Italia,Alicante,8,35,0.5,0.6,2019,2019-35
2394,92,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,8,35,0.5,0.0,2019,2019-35
2395,95,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,8,35,0.55,0.6,2019,2019-35
2396,98,02 Frutales,Uva De Mesa,Uva De Mesa Victoria,Alicante,8,35,0.55,0.6,2019,2019-35
2524,74,02 Frutales,Caqui,Caqui R. Brillante,Valencia,8,34,0.24,0.32,2019,2019-34
2525,76,02 Frutales,Higo,Higo Negro,Alicante,8,34,0.74,0.97,2019,2019-34
2526,78,02 Frutales,Manzana,Manzana Gala,Alicante,8,34,0.6,0.7,2019,2019-34
2527,80,02 Frutales,Uva De Mesa,Uva De Mesa Moscatel Romano,Alicante,8,34,0.5,0.0,2019,2019-34
