,Unnamed: 0,producto,subtipo,tipo_comercial,mercado,month,semana,precio_max,precio_min,year,date_semana
23,24,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,12,51,0.25,0.23,2017,2017-51
24,25,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,12,51,0.23,0.16,2017,2017-51
25,26,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,12,51,0.23,0.19,2017,2017-51
26,27,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,12,51,0.28,0.26,2017,2017-51
178,180,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,12,50,0.26,0.23,2017,2017-50
179,181,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,12,50,0.2,0.16,2017,2017-50
180,182,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,12,50,0.25,0.19,2017,2017-50
181,183,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,12,50,0.28,0.26,2017,2017-50
329,332,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,12,49,0.16,0.16,2017,2017-49
330,333,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,12,49,0.23,0.18,2017,2017-49
331,334,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,12,49,0.28,0.26,2017,2017-49
472,476,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,11,48,0.23,0.23,2017,2017-48
473,477,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,11,48,0.19,0.16,2017,2017-48
474,478,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,11,48,0.23,0.18,2017,2017-48
631,636,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,11,47,0.23,0.23,2017,2017-47
632,637,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,11,47,0.19,0.16,2017,2017-47
633,638,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,11,47,0.23,0.19,2017,2017-47
780,786,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,11,46,0.26,0.21,2017,2017-46
781,787,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,11,46,0.23,0.19,2017,2017-46
924,931,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,11,45,0.23,0.21,2017,2017-45
925,932,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,11,45,0.23,0.17,2017,2017-45
1077,1085,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,10,44,0.23,0.21,2017,2017-44
1078,1086,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,10,44,0.23,0.17,2017,2017-44
1221,1230,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,10,43,0.23,0.21,2017,2017-43
1222,1231,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,10,43,0.23,0.17,2017,2017-43
1357,1367,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,10,42,0.23,0.19,2017,2017-42
1358,1368,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,10,42,0.23,0.17,2017,2017-42
1494,1505,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,10,41,0.23,0.21,2017,2017-41
1495,1506,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,10,41,0.23,0.17,2017,2017-41
1632,1644,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,10,40,0.23,0.19,2017,2017-40
1633,1645,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,10,40,0.23,0.17,2017,2017-40
1763,1776,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,9,39,0.23,0.19,2017,2017-39
1901,1915,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,9,38,0.23,0.19,2017,2017-38
2031,2046,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,9,37,0.23,0.21,2017,2017-37
3571,3598,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,6,25,0.4,0.35,2017,2017-25
3702,3730,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,6,24,0.4,0.3,2017,2017-24
3834,3863,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,6,23,0.4,0.35,2017,2017-23
3969,3999,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,5,22,0.4,0.3,2017,2017-22
4100,4131,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,5,21,0.4,0.3,2017,2017-21
4248,4280,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,5,20,0.4,0.3,2017,2017-20
4381,4414,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,5,19,0.35,0.3,2017,2017-19
4382,4415,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,5,19,0.42,0.23,2017,2017-19
4512,4546,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,5,18,0.35,0.3,2017,2017-18
4513,4547,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,5,18,0.4,0.21,2017,2017-18
4644,4679,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,4,17,0.33,0.26,2017,2017-17
4645,4680,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,4,17,0.33,0.28,2017,2017-17
4646,4681,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,4,17,0.38,0.21,2017,2017-17
4773,4809,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,4,16,0.33,0.26,2017,2017-16
4774,4810,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,4,16,0.3,0.28,2017,2017-16
4775,4811,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,4,16,0.38,0.3,2017,2017-16
4904,4941,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,4,15,0.28,0.28,2017,2017-15
4905,4942,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,4,15,0.3,0.28,2017,2017-15
4906,4943,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,4,15,0.37,0.25,2017,2017-15
5021,5059,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,4,14,0.33,0.26,2017,2017-14
5022,5060,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,4,14,0.3,0.26,2017,2017-14
5023,5061,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,4,14,0.38,0.25,2017,2017-14
5157,5196,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,3,13,0.33,0.28,2017,2017-13
5158,5197,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,3,13,0.33,0.21,2017,2017-13
5159,5198,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,3,13,0.38,0.25,2017,2017-13
5291,5331,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,3,12,0.33,0.28,2017,2017-12
5292,5332,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,3,12,0.33,0.24,2017,2017-12
5293,5333,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,3,12,0.34,0.25,2017,2017-12
5422,5463,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,3,11,0.33,0.28,2017,2017-11
5423,5464,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,3,11,0.3,0.24,2017,2017-11
5424,5465,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,3,11,0.34,0.25,2017,2017-11
5556,5598,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,3,10,0.35,0.33,2017,2017-10
5557,5599,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,3,10,0.3,0.27,2017,2017-10
5558,5600,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,3,10,0.34,0.25,2017,2017-10
5702,5745,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,2,9,0.35,0.33,2017,2017-9
5703,5746,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,2,9,0.3,0.24,2017,2017-9
5704,5747,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,2,9,0.32,0.21,2017,2017-9
5839,5883,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,2,8,0.17,0.16,2017,2017-8
5840,5884,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,2,8,0.33,0.28,2017,2017-8
5841,5885,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,2,8,0.27,0.23,2017,2017-8
5842,5886,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,2,8,0.32,0.23,2017,2017-8
5990,6035,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,2,7,0.17,0.14,2017,2017-7
5991,6036,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,2,7,0.33,0.26,2017,2017-7
5992,6037,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,2,7,0.28,0.26,2017,2017-7
5993,6038,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,2,7,0.3,0.21,2017,2017-7
6130,6176,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,2,6,0.17,0.15,2017,2017-6
6131,6177,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,2,6,0.33,0.28,2017,2017-6
6132,6178,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,2,6,0.23,0.21,2017,2017-6
6133,6179,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,2,6,0.3,0.21,2017,2017-6
6279,6326,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,1,5,0.17,0.15,2017,2017-5
6280,6327,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,1,5,0.33,0.28,2017,2017-5
6281,6328,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,5,0.3,0.21,2017,2017-5
6418,6466,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,1,4,0.16,0.14,2017,2017-4
6419,6467,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,1,4,0.17,0.15,2017,2017-4
6420,6468,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,1,4,0.26,0.26,2017,2017-4
6421,6469,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,4,0.31,0.21,2017,2017-4
6566,6615,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,1,3,0.16,0.14,2017,2017-3
6567,6616,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,1,3,0.19,0.15,2017,2017-3
6568,6617,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,1,3,0.28,0.23,2017,2017-3
6569,6618,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,3,0.31,0.21,2017,2017-3
6723,6773,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,1,2,0.19,0.16,2017,2017-2
6724,6774,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,1,2,0.19,0.15,2017,2017-2
6725,6775,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,1,2,0.26,0.24,2017,2017-2
6726,6776,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,2,0.31,0.21,2017,2017-2
6881,6932,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,1,1,0.19,0.18,2017,2017-1
6882,6933,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,1,1,0.26,0.24,2017,2017-1
6883,6934,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,1,0.31,0.21,2017,2017-1
7029,7081,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,1,52,0.19,0.18,2017,2017-52
7030,7082,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,1,52,0.23,0.23,2017,2017-52
7031,7083,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,52,0.31,0.26,2017,2017-52
0,1,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,5,22,0.33,0.3,2018,2018-22
1,2,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,5,22,0.31,0.21,2018,2018-22
2,3,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,5,22,0.3,0.21,2018,2018-22
119,121,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,5,21,0.38,0.28,2018,2018-21
120,122,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,5,21,0.24,0.23,2018,2018-21
121,123,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,5,21,0.31,0.16,2018,2018-21
122,124,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,5,21,0.34,0.25,2018,2018-21
123,125,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,5,21,0.3,0.21,2018,2018-21
246,249,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,5,20,0.38,0.28,2018,2018-20
247,250,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,5,20,0.36,0.25,2018,2018-20
248,251,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,5,20,0.31,0.14,2018,2018-20
249,252,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,5,20,0.38,0.25,2018,2018-20
250,253,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,5,20,0.36,0.25,2018,2018-20
371,375,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,5,19,0.38,0.28,2018,2018-19
372,376,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,5,19,0.36,0.25,2018,2018-19
373,377,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,5,19,0.31,0.19,2018,2018-19
374,378,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,5,19,0.36,0.25,2018,2018-19
375,379,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,5,19,0.36,0.25,2018,2018-19
496,501,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,5,18,0.38,0.28,2018,2018-18
497,502,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,5,18,0.38,0.3,2018,2018-18
498,503,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,5,18,0.33,0.23,2018,2018-18
499,504,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,5,18,0.38,0.27,2018,2018-18
500,505,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,5,18,0.36,0.25,2018,2018-18
625,631,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,4,17,0.38,0.28,2018,2018-17
626,632,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,4,17,0.35,0.28,2018,2018-17
627,633,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,4,17,0.33,0.28,2018,2018-17
628,634,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,4,17,0.4,0.27,2018,2018-17
629,635,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,4,17,0.36,0.25,2018,2018-17
751,758,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,4,16,0.38,0.28,2018,2018-16
752,759,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,4,16,0.38,0.3,2018,2018-16
753,760,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,4,16,0.37,0.31,2018,2018-16
754,761,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,4,16,0.4,0.27,2018,2018-16
755,762,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,4,16,0.36,0.25,2018,2018-16
881,889,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,4,15,0.38,0.28,2018,2018-15
882,890,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,4,15,0.38,0.3,2018,2018-15
883,891,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,4,15,0.37,0.31,2018,2018-15
884,892,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,4,15,0.4,0.3,2018,2018-15
885,893,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,4,15,0.36,0.25,2018,2018-15
1012,1021,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,4,14,0.38,0.28,2018,2018-14
1013,1022,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,4,14,0.38,0.33,2018,2018-14
1014,1023,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,4,14,0.35,0.33,2018,2018-14
1015,1024,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,4,14,0.38,0.28,2018,2018-14
1016,1025,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,4,14,0.38,0.25,2018,2018-14
1144,1154,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,3,13,0.38,0.28,2018,2018-13
1145,1155,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,3,13,0.33,0.28,2018,2018-13
1146,1156,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,3,13,0.35,0.33,2018,2018-13
1284,1295,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,3,12,0.38,0.28,2018,2018-12
1285,1296,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,3,12,0.35,0.3,2018,2018-12
1286,1297,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,3,12,0.35,0.28,2018,2018-12
1287,1298,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,3,12,0.36,0.21,2018,2018-12
1288,1299,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,3,12,0.34,0.25,2018,2018-12
1427,1439,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,3,11,0.38,0.28,2018,2018-11
1428,1440,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,3,11,0.35,0.28,2018,2018-11
1429,1441,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,3,11,0.35,0.28,2018,2018-11
1430,1442,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,3,11,0.36,0.27,2018,2018-11
1431,1443,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,3,11,0.38,0.28,2018,2018-11
1565,1578,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,3,10,0.38,0.28,2018,2018-10
1566,1579,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,3,10,0.38,0.33,2018,2018-10
1567,1580,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,3,10,0.33,0.3,2018,2018-10
1568,1581,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,3,10,0.36,0.27,2018,2018-10
1569,1582,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,3,10,0.38,0.28,2018,2018-10
1701,1715,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,2,9,0.38,0.28,2018,2018-9
1702,1716,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,2,9,0.4,0.35,2018,2018-9
1703,1717,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,2,9,0.33,0.28,2018,2018-9
1704,1718,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,2,9,0.36,0.26,2018,2018-9
1705,1719,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,2,9,0.38,0.25,2018,2018-9
1846,1861,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,2,8,0.23,0.23,2018,2018-8
1847,1862,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,2,8,0.38,0.28,2018,2018-8
1848,1863,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,2,8,0.38,0.35,2018,2018-8
1849,1864,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,2,8,0.33,0.28,2018,2018-8
1850,1865,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,2,8,0.36,0.27,2018,2018-8
1851,1866,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,2,8,0.36,0.25,2018,2018-8
1994,2010,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,2,7,0.23,0.23,2018,2018-7
1995,2011,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,2,7,0.38,0.28,2018,2018-7
1996,2012,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,2,7,0.38,0.35,2018,2018-7
1997,2013,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,2,7,0.33,0.3,2018,2018-7
1998,2014,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,2,7,0.34,0.25,2018,2018-7
1999,2015,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,2,7,0.34,0.25,2018,2018-7
2141,2158,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,2,6,0.23,0.23,2018,2018-6
2142,2159,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,2,6,0.38,0.28,2018,2018-6
2143,2160,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,2,6,0.38,0.38,2018,2018-6
2144,2161,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,2,6,0.32,0.26,2018,2018-6
2145,2162,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,2,6,0.32,0.24,2018,2018-6
2146,2163,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,2,6,0.34,0.25,2018,2018-6
2289,2307,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,1,5,0.23,0.23,2018,2018-5
2290,2308,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,1,5,0.25,0.18,2018,2018-5
2291,2309,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,1,5,0.45,0.26,2018,2018-5
2292,2310,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,1,5,0.39,0.33,2018,2018-5
2293,2311,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,1,5,0.32,0.26,2018,2018-5
2294,2312,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,5,0.32,0.24,2018,2018-5
2295,2313,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,1,5,0.4,0.27,2018,2018-5
2438,2457,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,1,4,0.23,0.23,2018,2018-4
2439,2458,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,1,4,0.21,0.15,2018,2018-4
2440,2459,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,1,4,0.36,0.28,2018,2018-4
2441,2460,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,1,4,0.4,0.33,2018,2018-4
2442,2461,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,1,4,0.33,0.26,2018,2018-4
2443,2462,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,4,0.32,0.24,2018,2018-4
2444,2463,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,1,4,0.34,0.25,2018,2018-4
2594,2614,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,1,3,0.23,0.23,2018,2018-3
2595,2615,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,1,3,0.21,0.15,2018,2018-3
2596,2616,01 Cítricos,Naranjas Blancas,Barberina y Mis-night,Lonja de Valencia,1,3,0.34,0.34,2018,2018-3
2597,2617,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,1,3,0.33,0.33,2018,2018-3
2598,2618,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,1,3,0.31,0.26,2018,2018-3
2599,2619,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,3,0.32,0.25,2018,2018-3
2600,2620,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,1,3,0.34,0.25,2018,2018-3
2750,2771,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,1,2,0.23,0.16,2018,2018-2
2751,2772,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,1,2,0.23,0.18,2018,2018-2
2752,2773,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,1,2,0.21,0.15,2018,2018-2
2753,2774,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,1,2,0.3,0.26,2018,2018-2
2754,2775,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,2,0.26,0.23,2018,2018-2
2755,2776,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,1,2,0.34,0.25,2018,2018-2
2911,2933,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,1,1,0.23,0.19,2018,2018-1
2912,2934,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,1,1,0.21,0.15,2018,2018-1
2913,2935,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,1,1,0.3,0.23,2018,2018-1
2914,2936,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,1,1,0.26,0.23,2018,2018-1
2915,2937,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,1,1,0.32,0.25,2018,2018-1
3059,3082,01 Cítricos,Naranjas Blancas,Salustiana,Castellón,1,52,0.23,0.23,2018,2018-52
3060,3083,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,1,52,0.23,0.19,2018,2018-52
3061,3084,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,1,52,0.32,0.3,2018,2018-52
3062,3085,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,1,52,0.3,0.26,2018,2018-52
3200,50,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,12,52,0.16,0.19,2018,2018-52
3201,51,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,12,52,0.11,0.17,2018,2018-52
3202,52,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,12,52,0.13,0.17,2018,2018-52
3335,51,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,12,50,0.19,0.21,2018,2018-50
3336,52,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,12,50,0.13,0.17,2018,2018-50
3337,53,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,12,50,0.13,0.17,2018,2018-50
3477,46,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,12,49,0.19,0.21,2018,2018-49
3478,47,01 Cítricos,Naranjas Blancas,Salustiana,Valencia,12,49,0.13,0.17,2018,2018-49
3479,48,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,12,49,0.15,0.17,2018,2018-49
3618,49,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,11,48,0.16,0.21,2018,2018-48
3619,50,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,11,48,0.15,0.19,2018,2018-48
3764,48,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,11,47,0.19,0.21,2018,2018-47
3765,49,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,11,47,0.15,0.19,2018,2018-47
3901,48,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,11,46,0.19,0.21,2018,2018-46
3902,49,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,11,46,0.17,0.19,2018,2018-46
4043,56,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,11,45,0.19,0.21,2018,2018-45
4044,57,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,11,45,0.17,0.19,2018,2018-45
4192,73,01 Cítricos,Naranjas Blancas,Salustiana,Alicante,10,44,0.19,0.0,2018,2018-44
4193,74,01 Cítricos,Naranjas Blancas,Salustiana,Lonja de Valencia,10,44,0.17,0.18,2018,2018-44
6641,31,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,6,25,0.24,0.33,2018,2018-25
6768,31,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,6,24,0.24,0.32,2018,2018-24
6893,24,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,6,23,0.3,0.33,2018,2018-23
